matrix
97;62;52;29;33;85;80;95;60;49;7;29;62;78;50;6;24;8;73;6;40;39;72;32;64;44;35;37;97;40;41;18;69;100;35;50;2;25;84;23;58;44;32;31;100;97;61;98;69;99;77;6;50;47;38;25;95;30;31;14;61;72;96;35;72;31;31;14;28;23;11;59;37;63;1;45;17;80;1;75;36;5;79;24;98;62;63;86;48;21;14;72;84;97;3;26;82;25;57;69
27;17;5;27;94;51;73;91;15;85;54;77;99;36;39;45;89;88;92;98;30;15;38;18;36;23;99;42;68;68;12;98;93;10;49;70;79;34;58;99;4;34;39;37;26;86;65;93;77;26;7;34;78;33;69;96;3;23;56;28;25;62;86;98;4;37;61;24;14;89;86;98;7;53;14;75;39;30;56;99;25;46;64;25;54;76;100;31;13;35;50;15;13;90;85;73;44;68;95;18
7;41;42;35;61;29;73;70;32;91;66;36;41;81;85;28;16;58;7;15;73;64;24;28;17;83;38;62;43;34;44;36;96;64;94;20;9;50;77;59;52;47;61;83;78;64;96;22;20;13;54;19;35;83;27;83;52;91;25;49;11;3;35;85;51;80;98;45;43;100;93;65;80;85;34;29;67;61;26;12;44;19;89;83;27;22;44;83;26;77;14;59;99;71;66;98;68;96;65;7
32;99;91;77;23;9;60;97;16;1;43;22;34;42;47;61;58;55;92;93;80;89;57;24;76;2;71;30;33;63;24;74;54;99;9;98;13;7;73;60;14;49;15;7;25;25;21;7;15;44;34;96;8;19;93;47;80;92;88;62;36;87;91;93;71;48;56;29;15;83;19;58;60;100;46;72;86;96;83;21;94;59;93;5;8;79;52;41;38;37;55;29;88;19;34;80;51;62;12;94
19;53;35;6;62;81;79;52;8;99;65;40;72;63;100;87;100;29;44;93;43;29;84;96;30;27;77;97;9;89;57;36;79;53;13;28;77;18;27;36;15;26;47;79;67;51;56;67;67;10;69;96;77;97;89;79;33;27;92;73;69;10;11;60;43;31;93;90;4;6;3;71;56;85;96;24;14;25;97;28;21;80;13;86;27;63;85;53;25;51;42;19;71;35;93;61;50;56;71;93
87;1;92;30;9;64;70;100;86;8;63;75;34;12;15;2;93;52;91;87;34;15;76;13;64;77;96;56;72;38;30;52;50;59;49;72;48;71;75;77;41;64;30;40;75;63;34;92;88;21;32;36;81;47;94;11;75;81;80;88;73;75;71;85;26;4;65;50;41;26;72;31;10;17;41;42;39;67;47;50;35;24;64;49;13;96;84;42;8;85;77;90;82;13;50;84;62;24;99;76
51;33;8;10;38;95;50;26;82;82;54;69;34;51;19;97;74;20;54;42;80;35;19;86;18;14;75;18;15;39;16;81;34;13;53;68;47;86;71;63;25;6;39;56;34;53;60;9;69;64;63;86;54;70;77;55;97;52;74;27;52;1;84;90;42;32;25;72;72;50;29;10;47;93;73;84;22;49;56;4;65;89;92;95;34;93;93;69;31;89;94;26;53;30;71;18;92;39;97;92
58;40;79;50;88;42;82;44;70;25;80;59;55;33;10;56;41;14;73;58;25;32;36;72;78;75;84;70;23;71;65;73;27;78;87;60;21;36;8;26;90;96;38;10;29;90;66;38;33;68;34;39;15;4;57;92;28;54;69;77;71;6;41;34;82;17;15;36;9;73;16;62;43;46;42;80;5;98;71;45;89;91;56;91;59;11;26;91;86;81;100;24;37;78;57;99;35;10;96;65
76;100;90;62;64;55;42;18;94;79;48;56;58;19;26;80;83;76;6;80;76;2;30;23;12;98;32;6;79;75;38;96;46;13;65;39;2;3;52;63;37;72;76;27;38;52;65;30;70;35;44;76;3;99;11;41;84;94;7;93;49;62;45;64;32;92;67;47;16;38;94;12;69;92;56;51;36;58;70;90;69;40;71;6;82;50;30;2;69;77;74;40;25;54;60;62;13;61;70;50
78;36;58;53;86;81;72;96;40;1;63;100;86;95;76;36;41;1;81;60;44;9;77;4;68;66;1;41;94;32;39;52;36;41;4;29;81;18;32;73;15;46;80;55;24;17;31;71;17;59;58;16;80;97;84;48;12;12;14;46;5;98;54;27;51;66;30;76;5;39;23;63;36;23;55;75;12;4;28;93;93;67;26;37;14;65;42;10;76;3;88;4;12;29;86;62;30;81;34;87
6;92;95;57;92;93;26;6;44;5;78;90;97;35;53;77;37;21;61;63;49;87;43;76;3;18;25;79;89;95;54;78;92;9;10;52;13;53;67;82;7;53;51;90;69;2;42;48;41;53;63;61;73;40;74;74;61;38;45;47;57;17;60;88;36;3;53;88;77;29;56;95;81;58;93;27;94;40;71;51;10;2;25;64;95;6;43;1;98;39;7;69;73;49;97;50;69;36;28;8
8;79;73;62;11;85;81;48;99;53;46;46;57;50;46;68;44;25;48;86;90;63;27;94;21;65;8;19;83;53;26;100;36;29;36;22;100;11;3;35;93;81;84;52;89;2;76;47;91;73;26;48;38;24;73;9;66;32;79;40;35;14;25;90;75;37;32;40;16;63;38;44;26;57;1;74;74;11;85;16;88;22;49;96;4;28;32;7;15;53;24;49;40;64;87;11;81;58;84;4
52;48;52;9;29;51;17;11;45;75;99;61;63;13;57;29;83;21;14;91;52;30;68;5;43;57;97;6;88;80;53;25;63;60;27;35;11;96;56;52;25;12;91;79;89;48;61;40;92;5;45;38;42;62;67;28;82;39;23;89;74;22;67;40;1;38;68;1;90;93;41;44;34;52;60;69;53;32;11;77;13;27;38;64;28;49;17;92;27;60;25;16;98;74;26;8;42;6;99;60
97;72;73;88;89;77;89;43;15;34;57;43;21;19;61;92;62;55;82;26;37;98;74;52;29;87;33;82;63;68;64;75;76;31;80;48;97;49;45;51;20;88;88;35;89;57;1;54;76;44;61;25;5;36;3;65;13;77;94;34;63;76;58;80;80;100;2;7;30;82;53;83;51;96;92;72;48;73;32;88;47;12;27;30;14;46;29;34;9;28;83;95;39;2;99;15;8;9;7;5
21;67;22;71;72;88;96;67;58;75;44;39;62;87;52;16;12;11;49;11;86;57;81;89;82;98;57;65;36;84;6;11;97;84;45;20;28;98;33;51;7;23;54;30;54;29;80;9;40;69;90;54;26;42;67;97;12;96;53;86;20;19;44;13;46;89;73;9;70;89;68;17;80;61;26;51;65;99;91;93;32;67;91;96;56;64;95;87;41;80;31;9;61;73;1;27;52;90;40;60
30;57;71;49;88;78;12;2;21;87;68;14;23;73;47;80;44;4;51;54;46;83;86;71;35;70;97;87;60;79;68;30;52;30;14;18;36;80;51;96;54;50;65;33;2;100;75;16;75;36;29;51;30;51;68;51;64;34;52;60;9;60;31;89;93;4;75;20;58;24;68;45;42;81;4;12;59;10;7;60;76;41;87;18;25;81;11;2;18;21;57;60;36;89;90;13;48;3;33;44
84;47;12;72;75;98;42;31;73;84;99;77;51;60;90;89;24;54;4;16;8;19;6;32;68;35;92;50;66;87;35;70;6;67;8;42;21;59;10;26;88;50;91;67;17;68;5;87;82;28;55;28;90;48;29;11;97;84;39;22;66;80;66;97;6;58;47;58;26;47;74;96;45;53;42;73;69;4;70;94;15;81;59;78;1;60;27;85;7;5;85;28;16;6;18;86;66;67;64;65
48;49;100;89;7;15;1;48;47;10;91;79;100;40;30;15;20;75;35;4;47;15;36;38;28;53;46;53;29;61;82;14;91;83;61;54;2;81;69;15;36;89;77;73;76;77;2;27;40;78;95;73;24;80;17;97;27;10;80;73;96;58;82;66;65;100;33;55;23;76;63;7;31;13;76;61;43;51;96;45;95;47;49;23;42;14;79;92;80;27;50;42;66;21;92;21;64;80;92;51
17;3;26;95;72;50;4;86;98;68;20;6;67;36;11;72;34;83;17;79;67;61;25;17;63;66;96;50;59;7;54;59;96;17;81;60;79;4;12;49;63;15;66;85;16;23;95;32;22;65;86;28;45;61;41;10;44;53;98;38;99;93;34;82;69;92;75;22;49;7;58;41;57;64;49;3;44;54;53;36;65;23;91;13;85;78;74;24;55;62;21;36;6;50;21;85;71;79;9;76
89;27;32;11;25;67;34;84;69;75;11;12;76;33;93;14;67;27;100;52;43;53;42;9;22;58;71;55;30;14;99;91;88;28;31;31;9;92;42;95;83;32;55;7;33;23;1;20;16;58;98;13;77;2;57;60;95;25;12;69;39;81;53;6;40;10;19;64;12;23;79;41;24;100;19;62;75;69;82;26;3;18;85;16;91;1;82;66;20;64;8;99;16;80;26;42;59;1;63;63
62;29;69;37;10;55;65;72;3;27;54;6;76;51;49;93;80;27;53;42;33;81;22;100;12;59;100;18;29;98;5;39;88;88;26;4;100;4;94;62;44;37;23;33;95;36;46;31;32;98;57;17;54;18;28;57;64;50;5;35;85;95;15;29;9;1;16;37;35;89;77;40;54;91;79;25;33;19;68;46;68;23;40;87;44;45;28;9;14;1;58;97;3;86;74;56;6;13;24;73
66;81;24;45;85;57;99;10;5;43;10;7;31;23;60;27;42;72;67;57;57;40;63;15;3;29;94;37;89;86;55;87;21;52;9;33;18;23;14;20;4;48;5;46;29;32;66;14;32;65;88;52;89;11;79;9;21;50;26;80;96;98;98;64;8;39;49;58;24;26;10;57;5;11;58;78;31;72;61;71;47;98;77;75;31;43;16;73;2;40;24;48;94;75;68;28;44;12;92;57
39;48;89;8;24;2;2;80;100;10;99;59;58;37;48;61;98;10;4;40;2;86;78;61;76;95;27;10;28;4;58;65;96;26;9;55;21;94;16;20;60;61;86;14;17;52;26;39;2;6;60;53;19;46;81;68;65;49;29;83;33;51;38;35;86;9;79;30;73;27;43;21;100;27;20;11;24;42;67;25;84;1;20;26;3;39;97;1;77;9;40;58;45;86;26;50;93;27;62;67
31;70;98;63;67;55;10;98;52;7;67;94;75;89;8;47;9;17;90;24;93;31;21;92;30;39;48;76;2;62;9;75;55;25;66;19;1;9;27;36;56;43;90;79;71;72;99;49;74;68;31;83;84;87;47;76;64;76;73;9;88;9;55;5;90;94;67;53;42;1;90;21;1;14;35;67;65;72;90;99;77;40;26;89;18;65;16;47;65;59;1;66;87;16;89;14;87;43;93;16
55;59;70;24;62;84;75;7;40;60;98;11;10;85;49;72;59;1;10;81;67;50;39;91;68;6;88;1;42;6;35;53;99;95;65;58;27;81;50;35;8;52;88;34;77;51;13;56;32;79;66;57;13;12;97;47;22;61;45;4;68;14;27;31;99;1;49;10;96;98;68;78;14;84;19;63;91;18;34;87;56;67;40;67;60;68;49;27;5;36;11;35;48;30;99;75;69;53;58;73
46;29;45;24;56;40;98;63;47;35;27;34;44;49;8;77;39;80;80;42;1;39;20;15;14;52;56;69;88;8;78;15;32;63;96;46;37;84;52;41;13;12;50;28;38;89;66;88;94;71;74;65;55;62;94;72;78;7;70;84;61;72;80;11;22;61;6;12;10;64;98;11;42;63;93;82;76;68;29;15;82;33;19;24;74;9;7;5;29;23;16;84;58;34;23;41;61;77;67;45
1;44;36;61;57;62;17;43;90;84;98;76;38;86;38;38;59;37;52;91;30;92;76;23;6;67;52;98;72;1;3;94;89;36;54;88;66;19;18;41;38;15;97;63;6;54;92;15;4;80;12;77;94;42;64;46;61;21;99;10;23;19;10;62;18;37;60;60;18;76;32;68;10;87;66;77;78;89;46;92;3;91;21;56;76;61;65;24;12;34;48;49;27;85;88;46;93;21;45;20
40;75;94;69;54;14;33;94;55;43;65;57;40;7;65;88;44;42;35;78;38;56;38;57;7;86;36;98;81;81;26;21;8;19;13;52;80;51;45;61;84;37;20;93;62;42;86;80;42;71;66;63;11;89;27;89;67;37;27;29;74;94;36;18;71;15;97;76;30;9;39;66;89;53;86;5;45;66;41;76;95;69;17;85;71;80;57;3;88;56;37;39;65;82;60;44;92;33;94;62
35;10;100;7;7;40;2;89;57;57;45;62;38;93;22;40;47;61;61;31;93;26;42;54;1;87;5;38;11;76;52;53;92;61;69;54;53;15;85;32;30;81;65;63;15;25;15;17;34;48;55;50;54;95;57;55;30;28;98;49;80;80;91;82;56;50;73;83;51;92;47;10;93;16;52;14;87;19;65;32;17;33;74;72;51;43;100;49;25;44;50;61;32;45;98;40;47;13;27;79
74;49;44;60;98;60;79;88;89;57;47;16;79;32;12;52;13;82;57;30;21;21;94;37;6;71;2;44;9;38;94;69;69;32;96;74;27;56;7;68;33;57;7;34;64;69;43;87;75;24;53;22;14;94;50;10;23;91;63;66;19;25;63;18;96;87;94;99;26;64;45;40;48;98;55;69;76;88;96;12;22;46;80;34;28;15;90;91;46;67;13;1;12;26;6;34;28;57;35;76
98;92;60;68;69;27;77;62;16;81;87;40;44;58;70;70;52;16;37;29;87;64;87;38;85;74;83;96;80;82;83;68;12;64;71;57;12;94;23;13;79;56;87;19;51;1;54;53;97;13;5;47;98;78;23;52;97;51;5;25;48;5;6;32;95;88;13;15;2;74;85;77;22;2;50;8;27;16;69;67;76;38;24;10;12;38;95;12;100;86;38;84;5;32;76;43;3;20;15;61
